#-- One- and Two-neutron separation energies as evaluated by Audi et al., 
#-- G.Audi et al., Nuclear Physics A729 (2003) 337-676
#
#-------------------------------------------------
# A  elt  Z        S(n)                S(2n)      
#-------------------------------------------------
  1  n   0       0.0     0.0         *           
 97 Ag  47   14319.0    514.0  	 26862.0    514.0   
 97 Cd  48   12570.0    643.0  	 30050.0    718.0  
 97 In  49       *           	     *            
 98 Kr  36    4951.0    780.0  	  7908.0    780.0  
 98 Rb  37    3936.65   53.21	  9139.63   56.49
 98 Sr  38    5928.87   31.78	  9849.34   37.56
 98 Y   39    4281.04   26.7030  10263.35   33.57
 98 Zr  40    6411.60   19.7522  11986.77   19.75
 98 Nb  41    5994.22    5.3281  14067.49    6.33
 98 Mo  42    8642.60    0.0784  15463.86    0.22
 98 Tc  43    7278.98    5.3343  16753.15    6.16
 98 Ru  44   10183.54   10.4349  18295.04   10.06
 98 Rh  45    8656.89   38.2096  19638.04   17.36
 98 Pd  46   11572.03  302.7516  21213.18  151.66
 98 Ag  47   10312.69  328.3036  24632.0    406.0  
 98 Cd  48   15099.0    408.0  	 27669.0    509.0  
 98 In  49   14964.0    627.0  	     *            
 99 Kr  36    2771.0    843.0  	  7722.0    780.0  
 99 Rb  37    4728.54  134.17	  8665.19  125.86
 99 Sr  38    3611.33   84.06	  9540.20   81.77
 99 Y   39    5804.82   34.5209  10085.87   26.92
 99 Zr  40    4552.86   28.1884  10964.46   20.12
 99 Nb  41    6869.72   14.3789  12863.94   13.42
 99 Mo  42    5925.43    0.1520  14568.03    0.16
 99 Tc  43    8966.69    3.3635  16245.67    4.23
 99 Ru  44    7463.83    6.5264  17647.37    8.50
 99 Rh  45   10470.90   13.7673  19127.79   36.91
 99 Pd  46    8959.09   25.0204  20531.13  302.46
 99 Ag  47   11768.44  164.7708  22081.13  355.08
 99 Cd  48   10293.0    219.0  	 25392.0    450.0   
 99 In  49   15449.0    446.0  	 30413.0    718.0  
 99 Sn  50       *           	     *            
100 Kr  36    4774.0    780.0  	  7545.0    780.0   
100 Rb  37    3888.0    323.0  	  8617.0    302.0  
100 Sr  38    6104.95  150.07	  9716.28  129.90
100 Y   39    5164.70   81.9232  10969.52   82.36
100 Zr  40    6907.15   40.2260  11460.02   40.96
100 Nb  41    5683.67   27.7313  12553.39   26.23
100 Mo  42    8289.78    5.7816  14215.22    5.78
100 Tc  43    6764.40    1.0026  15731.09    3.51
100 Ru  44    9673.32    0.0363  17137.15    6.52
100 Rh  45    8081.15   19.3965  18552.04   21.67
100 Pd  46   11109.80   18.4915  20068.90   23.78
100 Ag  47    9461.97  169.3113  21230.40  102.05
100 Cd  48   12468.0    226.0    22761.85  123.06  
100 In  49   10967.0    472.0    26416.0    317.0  
100 Sn  50   17652.0    924.0  	     *           
101 Rb  37    4973.0    341.0  	  8861.00  208.14
101 Sr  38    3259.24  177.76	  9364.19  147.72
101 Y   39    5689.24  123.2872  10853.94   98.03
101 Zr  40    4924.24   46.8991  11831.39   36.28
101 Nb  41    7074.24   30.8193  12757.91   21.63
101 Mo  42    5398.24    0.0769  13688.03    5.78
101 Tc  43    8390.93   24.0666  15155.33   24.04
101 Ru  44    6802.05    0.2464  16475.38    0.24
101 Rh  45    9895.11   24.9451  17976.26   18.46
101 Pd  46    8273.12   20.6574  19382.92   23.21
101 Ag  47   11147.13  129.7607  20609.10  183.38
101 Cd  48    9569.15  178.4645  22038.0    255.0  
101 In  49   12515.0    388.0  	 23483.0    499.0   
101 Sn  50   10851.0    766.0  	 28504.0    667.0   
102 Rb  37    2786.0    530.0  	  7759.0    585.0  
102 Sr  38    5741.56  166.66	  9000.80  168.75
102 Y   39    5051.56  128.3532  10740.80  116.51
102 Zr  40    6356.56   58.9432  11280.80   61.44
102 Nb  41    5476.56   44.1576  12550.80   47.43
102 Mo  42    8117.56   20.0070  13515.80   20.00
102 Tc  43    6301.14   25.7580  14692.08    9.43
102 Ru  44    9219.64    0.0564  16021.69    0.24
102 Rh  45    7438.30   17.5976  17333.41   18.69
102 Pd  46   10568.37   17.5037  18841.49   10.98
102 Ag  47    9112.01  108.0884  20259.14   82.03
102 Cd  48   12001.55  153.7179  21570.70   99.60
102 In  49   10167.0    318.0    22682.29  272.86
102 Sn  50   13441.0    326.0  	 24292.29  717.60 
103 Sr  38    2547.0    515.0  	  8288.0    518.0   
103 Y   39    5114.0    310.0  	 10166.0    313.0  
103 Zr  40    4700.87  119.9235  11057.43  113.16
103 Nb  41    7040.87   79.0983  12517.43   70.39
103 Mo  42    5360.87   64.2757  13478.43   61.08
103 Tc  43    8102.68   13.1049  14403.82   25.96
103 Ru  44    6232.05    0.1592  15451.69    0.16
103 Rh  45    9318.50    4.5372  16756.80   17.00
103 Pd  46    7625.35    0.7726  18193.72   17.48
103 Ag  47   10597.79   32.5564  19709.80  105.70
103 Cd  48    9042.88   32.8895  21044.43  151.70
103 In  49   11961.28  114.5112  22128.0    299.0  
103 Sn  50   10116.0    326.0  	 23557.0    422.0  
103 Sb  51       *           	     *            
104 Sr  38    4923.0    861.0  	  7469.0    707.0   
104 Y   39    4047.0    499.0  	  9162.0    410.0   
104 Zr  40    6040.0    415.0  	 10741.0    404.0  
104 Nb  41    4977.96  124.7665  12018.83  112.43
104 Mo  42    7552.96   81.0317  12913.83   57.58
104 Tc  43    5960.46   46.5340  14063.13   46.44
104 Ru  44    8901.41    2.8338  15133.46    2.83
104 Rh  45    6998.96    0.0809  16317.45    4.53
104 Pd  46    9982.25    4.7321  17607.60    4.78
104 Ag  47    8391.34   17.5908  18989.13   28.53
104 Cd  48   11396.54   16.5305  20439.41   30.57
104 In  49    9578.49   88.1546  21539.77  140.20
104 Sn  50   12689.0    316.0    22804.77  167.80
104 Sb  51   11069.0    469.0  	     *            
105 Sr  38    2249.0    988.0  	  7172.0    861.0   
105 Y   39    4513.0    643.0  	  8560.0    585.0   
105 Zr  40    4094.0    566.0  	 10134.0    415.0  
105 Nb  41    6700.30  144.6697  11678.26  120.58
105 Mo  42    5080.30   89.0227  12633.26   93.49
105 Tc  43    7872.80   71.4249  13833.26   55.81
105 Ru  44    5910.10    0.1199  14811.51    2.83
105 Rh  45    8967.13    4.5063  15966.09    4.50
105 Pd  46    7094.10    0.7015  17076.35    4.68
105 Ag  47   10027.92   11.3594  18419.26   19.74
105 Cd  48    8426.75   14.4183  19823.28   18.91
105 In  49   11445.78   85.8089  21024.27   30.42
105 Sn  50    9742.22  131.4367  22431.0    309.0  
105 Sb  51   12715.0    377.0    23784.0    316.0  
105 Te  52       *           	     *            
106 Y   39    3488.0    861.0  	  8001.0    805.0   
106 Zr  40    5407.0    643.0  	  9501.0    643.0   
106 Nb  41    4314.0    220.0  	 11014.0    222.0  
106 Mo  42    6988.74   73.2816  12069.05   56.53
106 Tc  43    5558.74   56.5804  13431.55   47.45
106 Ru  44    8465.74    7.4220  14375.84    7.42
106 Rh  45    6587.15    6.8105  15554.29    7.83
106 Pd  46    9560.97    0.2815  16655.07    0.75
106 Ag  47    7940.67   10.9438  17968.58    4.95
106 Cd  48   10873.71   12.3955  19300.46    7.38
106 In  49    9196.68   20.9879  20642.46   85.32
106 Sn  50   12233.99   94.5819  21976.21  115.16
106 Sb  51   10582.0    330.0  	 23297.0    479.0  
106 Te  52   13787.0    520.0  	     *            
107 Y   39    4019.0    861.0  	  7508.0    711.0   
107 Zr  40    3563.0    585.0  	  8970.0    499.0   
107 Nb  41    5892.0    446.0  	 10206.0    413.0  
107 Mo  42    4759.11  162.61	 11747.85  176.58
107 Tc  43    7399.11  150.6605  12957.85  159.86
107 Ru  44    5672.11  123.9084  14137.85  123.72
107 Rh  45    8573.12   13.9718  15160.28   12.47
107 Pd  46    6536.43    0.5090  16097.40    0.57
107 Ag  47    9535.72    3.8185  17476.39   10.56
107 Cd  48    7923.66    8.1886  18797.37   11.86
107 In  49   11024.44   16.7582  20221.13   20.20
107 Sn  50    9222.91   85.0282  21456.91  113.92
107 Sb  51   12395.0    432.0  	 22976.0    316.0   
107 Te  52   10398.0    326.0  	 24185.0    585.0   
108 Y   39    3097.0    946.0  	  7116.0   1063.0   
108 Zr  40    5081.0    667.0  	  8644.0    780.0   
108 Nb  41    3852.0    499.0  	  9743.0    357.0   
108 Mo  42    6431.0    254.0  	 11190.0    197.0  
108 Tc  43    4921.33  196.2010  12320.43  127.16
108 Ru  44    7821.33  169.6221  13493.43  116.40
108 Rh  45    6227.34  105.6362  14800.46  105.32
108 Pd  46    9228.03    5.2261  15764.46    5.22
108 Ag  47    7271.41    0.1756  16807.13    3.81
108 Cd  48   10338.80    7.9786  18262.46    8.13
108 In  49    8627.34   14.9867  19651.79   15.70
108 Sn  50   11535.50   82.9496  20758.41   53.34
108 Sb  51    9925.0    362.0  	 22320.0    374.0  
108 Te  52   13252.0    316.0    23650.14  168.11
108 I   53       *           	     *            
109 Zr  40    3153.0    780.0  	  8234.0    585.0   
109 Nb  41    5472.0    585.0  	  9324.0    643.0   
109 Mo  42    4013.0    357.0  	 10444.0    339.0  
109 Tc  43    6654.11  158.89	 11575.43  178.26
109 Ru  44    5249.11  133.5948  13070.43  140.19
109 Rh  45    8062.68  105.6789  14290.02   16.49
109 Pd  46    6153.60    0.1520  15381.63    5.22
109 Ag  47    9192.15    5.0299  16463.56    5.02
109 Cd  48    7327.42    5.7654  17666.22    6.87
109 In  49   10444.46    9.7260  19071.80   12.78
109 Sn  50    8669.49   22.2360  20204.99   84.03
109 Sb  51   11823.0    206.0    21748.0    299.0    
109 Te  52    9961.39  121.6228  23213.0    305.0  
109 I   53   13033.0    374.0  	     *            
110 Zr  40    4690.0    946.0  	  7843.0    999.0   
110 Nb  41    3591.0    711.0  	  9063.0    585.0   
110 Mo  42    6283.0    499.0  	 10296.0    446.0  
110 Tc  43    4496.41  122.83	 11150.52  147.82
110 Ru  44    7202.41   84.6316  12451.52  127.77
110 Rh  45    5836.55   51.2632  13899.23  116.52
110 Pd  46    8813.90   10.7411  14967.50   10.74
110 Ag  47    6809.20    0.1065  16001.35    5.02
110 Cd  48    9915.88    3.3078  17243.30    5.56
110 In  49    8057.56   13.0955  18502.02   15.14
110 Sn  50   11276.05   17.0094  19945.54   24.17
110 Sb  51    9356.0    201.0  	 21179.0    287.0  
110 Te  52   12736.42   81.7844  22697.82  116.28
110 I   53   10779.0    326.0  	 23812.0    474.0  
110 Xe  54       *           	     *            
111 Nb  41    5081.0    711.0  	  8672.0    711.0   
111 Mo  42    3712.0    566.0  	  9995.0    499.0  
111 Tc  43    6327.24  132.95	 10823.65  145.20
111 Ru  44    4755.24   90.83	 11957.65   98.91
111 Rh  45    7652.61   57.9883  13489.16   28.00
111 Pd  46    5726.30    0.4061  14540.20   10.74
111 Ag  47    8831.48    2.1504  15640.68    2.15
111 Cd  48    6975.85    0.1953  16891.73    3.30
111 In  49    9992.05   12.4439  18049.62    5.71
111 Sn  50    8172.23   15.3889  19448.28   10.46
111 Sb  51   11416.0    202.0    20771.62   33.71
111 Te  52    9279.11   88.6605  22015.54   95.31
111 I   53   12697.0    432.0  	 23477.0    320.0  
111 Xe  54   10564.0    330.0  	     *            
112 Nb  41    3246.0    861.0  	  8327.0    861.0   
112 Mo  42    5808.0    718.0  	  9520.0    718.0  
112 Tc  43    4854.25  165.02	 11181.49  145.86
112 Ru  44    6889.25  104.07	 11644.49   90.83
112 Rh  45    5455.45   58.1349  13108.06   71.88
112 Pd  46    8403.56   16.7230  14129.86   16.72
112 Ag  47    6475.06   16.7852  15306.54   16.77
112 Cd  48    9394.32    0.3055  16370.16    0.35
112 In  49    7671.66    6.0097  17663.71   12.48
112 Sn  50   10787.79    5.3309  18960.02   14.43
112 Sb  51    8783.90   33.1576  20199.0    201.0  
112 Te  52   11887.67  184.6257  21166.78  178.01
112 I   53   10220.0    369.0  	 22917.0    374.0  
112 Xe  54   13641.0    320.0    24204.67  168.80
112 Cs  55       *           	     *            
113 Nb  41    4466.0   1063.0  	  7713.0    946.0   
113 Mo  42    3377.0    843.0  	  9184.0    718.0   
113 Tc  43    5795.0    323.0  	 10649.0    317.0  
113 Ru  44    4790.41  101.56	 11679.67  101.56
113 Rh  45    7012.70   71.1188  12468.16   57.19
113 Pd  46    5426.95   39.9214  13830.50   37.30
113 Ag  47    8479.53   23.4309  14954.59   16.48
113 Cd  48    6540.08    0.6377  15934.39    0.70
113 In  49    9444.87    4.9050  17116.53    3.64
113 Sn  50    7743.09    1.8399  18530.88    5.63
113 Sb  51   10890.33   25.0403  19674.23   33.02
113 Te  52    9117.08  172.5516  21004.75   76.62
113 I   53   12104.0    218.0  	 22324.0    307.0   
113 Xe  54   10196.93  131.6485  23837.0    313.0  
113 Cs  55   13481.0    320.0  	     *            
114 Mo  42    5240.0    918.0  	  8616.0    918.0   
114 Tc  43    4075.0    667.0  	  9870.0    609.0   
114 Ru  44    6400.0    240.0  	 11191.0    241.0  
114 Rh  45    5020.33  122.9059  12033.03  123.96
114 Pd  46    7875.95   42.7629  13302.90   29.50
114 Ag  47    5987.45   29.6553  14466.98   29.83
114 Cd  48    9042.98    0.1478  15583.06    0.65
114 In  49    7273.85    0.2756  16718.72    4.90
114 Sn  50   10299.18    2.7426  18042.27    3.21
114 Sb  51    8166.96   33.0236  19057.29   33.15
114 Te  52   11612.86   39.5277  20729.94  172.55
114 I   53    9739.0    303.0  	 21843.0    365.0  
114 Xe  54   13064.93   81.3621  23261.86  104.70
114 Cs  55   10907.0    322.0  	 24388.0    429.0  
114 Ba  56       *           	     *            
115 Mo  42    3069.0   1063.0  	  8309.0    999.0   
115 Tc  43    5454.0    918.0  	  9529.0    760.0  
115 Ru  44    3968.0    263.0  	 10368.32  146.52
115 Rh  45    6647.99  138.8227  11668.32   94.69
115 Pd  46    4977.65   65.3058  12853.61   70.63
115 Ag  47    8109.51   42.6923  14096.96   38.49
115 Cd  48    6140.86    0.5885  15183.84    0.60
115 In  49    9035.78    3.8023  16309.63    3.80
115 Sn  50    7546.39    1.6725  17845.57    3.16
115 Sb  51   10559.34   32.2183  18726.29   23.79
115 Te  52    8245.51   39.5227  19858.36   39.52
115 I   53   11613.0    299.0    21352.09   60.74
115 Xe  54    9642.18   16.4871  22707.11   81.49
115 Cs  55   13231.0    426.0  	 24138.0    316.0  
115 Ba  56   11150.0    612.0  	     *            
116 Tc  43    3712.0    988.0  	  9166.0    918.0   
116 Ru  44    6093.0    710.0  	 10061.0    735.0  
116 Rh  45    4598.71  159.92	 11246.70  178.07
116 Pd  46    7629.01   82.4333  12606.66   60.24
116 Ag  47    5652.01   58.2667  13761.52   52.80
116 Cd  48    8700.22    2.0578  14841.09    2.01
116 In  49    6784.72    0.2294  15820.50    3.81
116 Sn  50    9563.45    0.1026  17109.84    1.67
116 Sb  51    7889.09   17.0644  18448.43   28.55
116 Te  52   11277.52   39.5223  19523.03   39.52
116 I   53    9225.78  100.8218  20839.0    313.0  
116 Xe  54   12461.29   17.8084  22103.47   17.18
116 Cs  55   10440.0    315.0  	 23671.0    321.0   
116 Ba  56   13651.0    718.0  	 24801.0    424.0   
117 Tc  43    5174.0    988.0  	  8886.0    988.0   
117 Ru  44    3628.0    988.0  	  9721.0    710.0   
117 Rh  45    6285.0    522.0  	 10883.0    509.0  
117 Pd  46    4640.93   81.26	 12269.94   85.10
117 Ag  47    7768.93   68.4035  13420.94   60.97
117 Cd  48    5777.23    1.0049  14477.45    2.28
117 In  49    8766.34    6.3537  15551.06    6.34
117 Sn  50    6943.16    0.4825  16506.61    0.49
117 Sb  51    9894.89   10.3212  17783.98   18.59
117 Te  52    7899.25   31.0078  19176.77   31.00
117 I   53   11013.57  100.5552  20239.34   40.18
117 Xe  54    9209.93   16.6781  21671.22   15.95
117 Cs  55   12446.0    118.0  	 22886.0    305.0   
117 Ba  56   10755.0    501.0  	 24406.0    668.0  
117 La  57       *           	     *            
118 Tc  43    3414.0   1142.0  	  8588.0   1142.0   
118 Ru  44    5985.0   1063.0  	  9613.0   1063.0   
118 Rh  45    4262.0    711.0  	 10546.0    522.0  
118 Pd  46    7006.65  218.1425  11647.58  217.12
118 Ag  47    5371.65   81.0114  13140.58   78.99
118 Cd  48    8354.57   20.0216  14131.80   20.00
118 In  49    6356.62    6.0381  15122.96    8.75
118 Sn  50    9327.43    0.8730  16270.59    0.99
118 Sb  51    7425.99    9.4709  17320.88    6.02
118 Te  52   10695.46   19.9501  18594.72   31.61
118 I   53    8607.86   34.2344  19621.42   98.59
118 Xe  54   11965.04   14.6881  21174.97   16.67
118 Cs  55   10037.89   63.7057  22484.0    102.0  
118 Ba  56   13156.0    358.0  	 23911.0    446.0  
118 La  57   11180.0    499.0  	     *            
119 Ru  44    3395.0   1063.0  	  9380.0    988.0   
119 Rh  45    6171.0    780.0  	 10433.0    780.0   
119 Pd  46    4228.0    365.0  	 11235.0    304.0  
119 Ag  47    7063.17  110.1351  12434.82  102.80
119 Cd  48    5270.25   82.8770  13624.82   80.42
119 In  49    8545.46    8.6138  14902.08    6.19
119 Sn  50    6483.62    0.5572  15811.05    1.02
119 Sb  51    9549.34    8.2473  16975.33   11.83
119 Te  52    7534.72   16.9700  18230.18   15.85
119 I   53   10865.80   34.2355  19473.66   39.52
119 Xe  54    8786.67   14.6881  20751.71   14.68
119 Cs  55   11967.00   18.8959  22004.90   63.95
119 Ba  56   10289.0    280.0    23445.0    361.0    
119 La  57   13418.0    499.0  	 24598.0    567.0  
119 Ce  58       *           	     *            
120 Ru  44    5771.0   1063.0  	  9166.0   1133.0   
120 Rh  45    4066.0    843.0  	 10237.0    780.0  
120 Pd  46    6598.0    323.0  	 10826.06  243.77
120 Ag  47    5162.89  115.81	 12226.06   97.08
120 Cd  48    8137.89   82.5335  13408.14   27.62
120 In  49    6101.90   40.6615  14647.36   40.80
120 Sn  50    9108.03    2.2183  15591.65    2.26
120 Sb  51    7018.34   10.7295  16567.68    8.06
120 Te  52   10291.46   12.7905  17826.18   11.14
120 I   53    8095.37   33.1715  18961.17   26.64
120 Xe  54   11449.33   15.7388  20236.00   15.73
120 Cs  55    9654.90   17.1467  21621.91   16.19
120 Ba  56   12369.87  360.8434  22658.0    358.0  
120 La  57   10791.0    643.0  	 24209.0    585.0  
120 Ce  58   13772.0    918.0  	     *            
121 Rh  45    5920.0   1082.0  	  9985.0   1082.0   
121 Pd  46    4179.0    518.0  	 10777.0    585.0  
121 Ag  47    7083.32  164.02	 12246.21  172.06
121 Cd  48    5158.32   86.6232  13296.21  116.64
121 In  49    8177.31   48.5045  14279.21   28.38
121 Sn  50    6170.32    0.3434  15278.35    2.23
121 Sb  51    9241.96    7.4421  16260.30    8.15
121 Te  52    7217.88   26.7600  17509.34   27.19
121 I   53   10568.99   15.6209  18664.36   29.80
121 Xe  54    8371.64   16.2248  19820.97   15.20
121 Cs  55   11283.15   17.0411  20938.05   19.63
121 Ba  56    9925.43  332.0023  22295.30  245.42
121 La  57   12785.0    711.0  	 23576.0    643.0   
121 Ce  58   11071.0    861.0  	 24843.0    780.0  
121 Pr  59       *           	     *            
122 Rh  45    3889.0   1142.0  	  9808.0    918.0   
122 Pd  46    6506.0    643.0  	 10686.0    419.0   
122 Ag  47    4642.0    252.0  	 11725.0    218.0  
122 Cd  48    7740.57   94.88	 12898.89   46.91
122 In  49    5807.61   56.9776  13984.92   64.08
122 Sn  50    8813.19    2.4637  14983.51    2.47
122 Sb  51    6806.38    0.1560  16048.34    7.44
122 Te  52    9834.19   25.9187  17052.07    9.66
122 I   53    7864.08   11.4760  18433.07   18.53
122 Xe  54   10953.54   15.7195  19325.19   16.22
122 Cs  55    9110.65   34.8145  20393.80   33.47
122 Ba  56   11937.48  144.5881  21862.92  301.46
122 La  57   10214.0    585.0  	 22998.0    585.0   
122 Ce  58   13204.0    643.0  	 24275.0    805.0  
122 Pr  59   11381.0    862.0  	     *            
123 Pd  46    3991.0    718.0  	 10498.0    780.0   
123 Ag  47    6795.0    290.0  	 11437.0    252.0  
123 Cd  48    4652.21   59.3247  12392.78   93.86
123 In  49    7920.17   55.4602  13727.78   36.35
123 Sn  50    5945.84    1.1691  14759.03    2.57
123 Sb  51    8965.25    2.1309  15771.64    2.13
123 Te  52    6929.18    0.1640  16763.38   25.91
123 I   53    9934.60    6.0728  17798.69   10.88
123 Xe  54    7964.87   14.6456  18918.41   14.64
123 Cs  55   10975.15   34.1758  20085.81   18.37
123 Ba  56    9117.35   30.4692  21054.83  142.37
123 La  57   12235.0    357.0  	 22449.0    540.0   
123 Ce  58   10409.0    499.0  	 23613.0    585.0   
123 Pr  59   13521.0    780.0  	 24902.0    920.0   
124 Pd  46    6255.0    780.0  	 10246.0    643.0   
124 Ag  47    4588.0    283.0  	 11383.0    283.0  
124 Cd  48    7470.86   74.78	 12123.07   75.97
124 In  49    5521.86   54.6177  13442.03   70.05
124 Sn  50    8487.59    2.5557  14433.44    2.58
124 Sb  51    6467.50    0.0646  15432.75    2.13
124 Te  52    9423.97    0.1739  16353.15    0.23
124 I   53    7492.96    3.9265  17427.57    5.34
124 Xe  54   10482.87    9.6998  18447.74   11.26
124 Cs  55    8758.98   14.6828  19734.14   33.01
124 Ba  56   11506.14   17.4072  20623.49   30.61
124 La  57    9623.0    204.0    21858.0    303.0    
124 Ce  58   12719.0    422.0 	 23129.0    499.0   
124 Pr  59   10866.0    843.0  	 24386.0    780.0  
124 Nd  60       *           	     *            
125 Ag  47    6404.0    357.0  	 10991.0    362.0  
125 Cd  48    4719.10   93.09	 12189.96   80.09
125 In  49    7675.10   57.46	 13196.96   38.49
125 Sn  50    5733.10    0.5600  14220.69    2.61
125 Sb  51    8706.53    2.6212  15174.02    2.62
125 Te  52    6568.97    0.0366  15992.94    0.17
125 I   53    9542.79    1.8689  17035.75    3.45
125 Xe  54    7603.28    0.4020  18086.15    9.70
125 Cs  55   10427.56   11.3532  19186.54   14.37
125 Ba  56    8649.49   16.7271  20155.63   16.43
125 La  57   11572.10   62.3316  21195.0    197.0  
125 Ce  58    9906.0    357.0  	 22626.0    357.0   
125 Pr  59   12850.0    718.0  	 23716.0    718.0  
125 Nd  60   11192.0    718.0  	     *            
126 Ag  47    4280.0    422.0  	 10684.0    357.0  
126 Cd  48    7040.20   87.60	 11759.30   82.77
126 In  49    5404.20   50.34	 13079.30   63.52
126 Sn  50    8193.20   10.6222  13926.30   10.61
126 Sb  51    6214.23   31.9392  14920.76   31.89
126 Te  52    9113.69    0.0866  15682.66    0.09
126 I   53    7145.42    3.6393  16688.21    4.08
126 Xe  54   10047.79    6.4718  17651.07    6.46
126 Cs  55    8328.68   14.3767  18756.24   14.68
126 Ba  56   11073.28   16.7272  19722.76   17.67
126 La  57    9285.40   94.1531  20857.49  106.78
126 Ce  58   12234.0    198.0    22141.0    299.0    
126 Pr  59   10419.0    446.0  	 23269.0    627.0   
126 Nd  60   13344.0    566.0  	 24535.0    718.0  
126 Pm  61       *           	     *            
127 Ag  47    5957.0    422.0  	 10237.0    422.0  
127 Cd  48    4261.00   91.99	 11301.20  101.38
127 In  49    7243.00   56.55	 12647.20   49.65
127 Sn  50    5550.00   26.7627  13743.20   24.57
127 Sb  51    8373.00   32.2528  14587.23    5.45
127 Te  52    6287.84    0.4057  15401.53    0.41
127 I   53    9143.91    2.7379  16289.33    3.48
127 Xe  54    7223.57    6.0497  17271.36    4.37
127 Cs  55    9966.40   13.3302  18295.08    9.54
127 Ba  56    8216.98   16.9863  19290.26   15.98
127 La  57   10993.62   94.1524  20279.01   36.69
127 Ce  58    9226.37   64.1609  21461.0    204.0  
127 Pr  59   12244.0    277.0  	 22663.0    446.0   
127 Nd  60   10605.0    566.0  	 23949.0    566.0  
127 Pm  61   13558.0    780.0  	     *            
128 Ag  47    3973.0    422.0  	  9930.0    422.0  
128 Cd  48    6843.22  303.30	 11104.22  298.98
128 In  49    5445.22   62.64	 12688.22   63.21
128 Sn  50    7906.82   36.6507  13456.82   29.24
128 Sb  51    5979.75   25.5811  14352.75   40.52
128 Te  52    8782.31    2.1021  15070.15    2.06
128 I   53    6826.13    0.0507  15970.04    2.73
128 Xe  54    9610.56    4.1793  16834.14    6.35
128 Cs  55    7762.67    7.8266  17729.07   13.30
128 Ba  56   10657.24   15.2927  18874.22   16.07
128 La  57    8807.45   60.3100  19801.07  105.62
128 Ce  58   11629.62   64.1607  20855.99   39.52
128 Pr  59    9971.0    198.0    22215.0    198.0    
128 Nd  60   12831.0    446.0  	 23436.0    446.0   
128 Pm  61   11061.0    718.0  	 24619.0    643.0  
128 Sm  62       *           	     *            
129 Ag  47    5724.0    499.0  	  9697.0    499.0   
129 Cd  48    3984.0    419.0  	 10827.0    307.0  
129 In  49    6651.11   64.95	 12096.33   58.50
129 Sn  50    5330.51   39.6836  13237.33   37.91
129 Sb  51    8090.47   32.7970  14070.22   21.90
129 Te  52    6082.41    0.0882  14864.72    2.10
129 I   53    8836.75    4.6900  15662.88    4.69
129 Xe  54    6908.66    1.5764  16519.23    4.08
129 Cs  55    9640.36    7.1693  17403.04    7.23
129 Ba  56    7734.36   14.8561  18391.59   15.87
129 La  57   10765.54   58.3317  19572.98   33.33
129 Ce  58    8824.90   39.5261  20454.52   64.16
129 Pr  59   11514.12   42.1529  21485.0    198.0  
129 Nd  60   10122.0    281.0  	 22954.0    449.0   
129 Pm  61   12971.0    566.0  	 24032.0    718.0  
129 Sm  62   11276.0    711.0  	     *            
130 Ag  47    1776.0    521.0  	  7500.0    150.0  
130 Cd  48    6439.0    411.0  	 10423.59  407.94
130 In  49    5022.47   58.45	 11673.59   62.60
130 Sn  50    7616.47   30.7915  12946.99   29.24
130 Sb  51    5735.24   27.2808  13825.71   30.32
130 Te  52    8419.55    0.9962  14501.95    0.98
130 I   53    6500.33    0.0406  15337.07    4.69
130 Xe  54    9255.64    0.2969  16164.31    1.57
130 Cs  55    7471.32    9.5208  17111.68   10.01
130 Ba  56   10268.36   10.9389  18002.72   10.34
130 La  57    8373.21   33.3354  19138.74   60.31
130 Ce  58   11206.73   39.5221  20031.62   39.52
130 Pr  59    9473.22   70.8531  20987.33   70.85
130 Nd  60   12433.0    204.0    22555.0    198.0    
130 Pm  61   10596.0    499.0  	 23567.0    499.0   
130 Sm  62   13399.0    643.0  	 24675.0    643.0  
130 Eu  63       *           	     *            
131 Cd  48    1767.0    411.0  	  8206.0    422.0  
131 In  49    6318.51   48.39	 11340.98   51.39
131 Sn  50    5246.59   23.7280  12863.06   35.81
131 Sb  51    7767.70   26.7775  13502.94   29.57
131 Te  52    5929.38    0.0618  14348.93    0.99
131 I   53    8583.30    3.3609  15083.63    3.36
131 Xe  54    6604.82    1.2199  15860.46    1.21
131 Cs  55    9230.68    9.7514  16702.00    6.79
131 Ba  56    7493.50    0.3015  17761.87   10.94
131 La  57   10212.56   38.1348  18585.77   34.91
131 Ce  58    8363.81   43.6502  19570.53   43.65
131 Pr  59   11174.12   82.7840  20647.34   60.08
131 Nd  60    9244.07   39.5252  21677.0    204.0  
131 Pm  61   12338.0    357.0  	 22933.0    446.0   
131 Sm  62   10689.0    499.0  	 24088.0    585.0  
131 Eu  63   13488.0    643.0  	     *            
132 Cd  48    3526.0    585.0  	  5293.0    577.0  
132 In  49    2353.35   67.60	  8671.86   73.10
132 Sn  50    7311.27   25.19	 12557.86   17.33
132 Sb  51    5756.91   25.1344  13524.60   22.33
132 Te  52    8044.03    7.1969  13973.41    7.19
132 I   53    6326.84    5.7606  14910.14    6.60
132 Xe  54    8936.59    0.2200  15541.40    1.22
132 Cs  55    7167.46    5.3569  16398.14    8.58
132 Ba  56    9822.37    2.9629  17315.87    2.95
132 La  57    8042.31   48.1143  18254.87   46.98
132 Ce  58   10829.95   39.3431  19193.75   34.70
132 Pr  59    9006.54   77.1355  20180.66   85.79
132 Nd  60   11728.14   36.9797  20972.21   36.97
